cell_id,model,model_id_config,task_id,prompt_id,temperature,run_index,seed,status,metric_name,metric_value,latency_ms,done_reason,eval_count,prompt_eval_count,think,num_predict,budget_exhausted,prediction_empty,prediction_char_len,thinking_length,thinking_sha256
a3b69c722313b0ff2222e1284cca6e7350edb69bea5cf27f9ac67eae5ad2877b,qwen3_32b,qwen3:32b,task-humaneval_plus-044,testing_oriented,0.2,4,20260408,completed,pass_at_1,1.0,323910.563611018,stop,3213,191,true,4096,False,False,329,12336,c3f55765aac93df7496974ddca418d4ee379994796ac04f4ba0d4335f0935cc1
d10e079bc26da71e497c015471fadd524eba8b0af5f940076066408939d89761,qwen3_32b,qwen3:32b,task-humaneval_plus-032,professional,0.0,0,20260404,budget_exhausted,pass_at_1,0.0,431301.09664902557,length,4096,301,true,4096,True,True,0,16037,803b7047c86f9b5ecdad04eff110dd1aa6dece1ca9bbb3fc65376581229c8a3d
742d3c096c4458f4f98709ef4efc5c944baf91d69c88da732658a4f1c82cb74c,qwen3_32b,qwen3:32b,task-humaneval_plus-076,professional,0.2,0,20260404,completed,pass_at_1,1.0,111628.78511403687,stop,1175,157,true,4096,False,False,349,4367,4795bfe269eefecdec203fa9912ea269abb9454189e61b9f9a1f2308028412c5
6fe914cd9fa295ad7d3ffa42ea1a1fbddc8273724e9882b30fc5b5e572f9a215,qwen3_32b,qwen3:32b,task-humaneval_plus-076,minimal,0.2,1,20260405,completed,pass_at_1,1.0,102284.37568899244,stop,1101,147,true,4096,False,False,421,3944,0ae9b937b04ae47c62af21e3a6b0665a921ccbb759dc6f0fab5f40bfce7caf60
ea342e30da0541d7f02ecb05799a25916c3165e5cd61c0442301da5c7dad5a95,qwen3_32b,qwen3:32b,task-humaneval_plus-107,minimal,0.2,2,20260406,budget_exhausted,pass_at_1,0.0,421396.3891440071,length,4096,123,true,4096,True,True,0,12068,d48c5a5fff99a4cda0dc3e3029e160b84f0a335ad360ec7b5522b02068095161
6dc580c0455880913ecc8db2fb07ec087b5daac0e673bcd04e4c6d62f6180a98,qwen3_32b,qwen3:32b,task-humaneval_plus-035,explicit_reasoning,0.0,2,20260406,budget_exhausted,pass_at_1,0.0,425998.4400770045,length,4096,456,true,4096,True,True,0,15789,360d5a9502cf25ad550ce23936d6bead30fe0e95033db2e11efa935c345c723c
3dd2c5b135071970ad58eed58bb11ec0af8c776da576b1bbd000d6791cf52fc3,qwen3_32b,qwen3:32b,task-humaneval_plus-098,professional,0.0,3,20260407,budget_exhausted,pass_at_1,0.0,416020.18693397986,length,4096,151,true,4096,True,True,0,14335,adb9b31e07c63b1fdb3d34d8123b3f096b9dfb7a4977d826bb93422910892647
f921fc74b87bd45877359f987babb412ded49e0832f1548c3e024b6c445934b5,qwen3_32b,qwen3:32b,task-humaneval_plus-064,explicit_reasoning,0.0,4,20260408,completed,pass_at_1,1.0,115002.56497395458,stop,1233,128,true,4096,False,False,207,4242,7b874179cabfa93c33d648d8a21b6b5d58f4f43f7dd80d6f38dd7a2546896f89
ef70c9d69ffe4338fc78465eed6e90ddd1410e02360b22c68a5ccb4c7449a2a3,qwen3_32b,qwen3:32b,task-humaneval_plus-032,explicit_reasoning,0.0,1,20260405,completed,pass_at_1,1.0,333306.86481203884,stop,3299,309,true,4096,False,False,331,12248,c869a46227ccd8612c3f84d3a960963eb2c58875b24801d0cd43ea77498d3adb
121335f3f5fbeb6ee169fe44ebaf12211cca187d117ceaf214de018749804d46,qwen3_32b,qwen3:32b,task-humaneval_plus-037,professional,0.0,3,20260407,budget_exhausted,pass_at_1,0.0,424460.1574530243,length,4096,287,true,4096,True,True,0,13146,f7c47b893ad6706b3a9f654ad2178ba5444d05e3821d57bdbbdb85f689e96abc
c8a9f1849fdfffb20b396e2d4816187150255341b53fc8c4e159fa0b480c3355,qwen3_32b,qwen3:32b,task-humaneval_plus-023,professional,0.0,2,20260406,budget_exhausted,pass_at_1,0.0,429118.41992201516,length,4096,201,true,4096,True,True,0,14437,298e71aaac62b3b37e7f7c14af36fbfa1567c4997967d39ef99aca9d7b3d37d3
aee5f0c5827a92afec738fa1ddb67d3a1cc726df4d5041e321695c2afea6b90e,qwen3_32b,qwen3:32b,task-humaneval_plus-078,minimal,0.0,2,20260406,completed,pass_at_1,1.0,221510.28643903555,stop,2244,208,true,4096,False,False,485,6852,a354947d678c4758392794a6016a8de1ecb3449882138ed851dcabcc072ea99d
c174ae31680c26d01f2aea348e18eaa92d15b3eb735d7910d0dab0231b84f97a,qwen3_32b,qwen3:32b,task-humaneval_plus-136,testing_oriented,0.2,2,20260406,completed,pass_at_1,1.0,91107.52801399212,stop,958,207,true,4096,False,False,164,3085,a316c0237ae5bfe39845923b376ea2cdb0131ab977743222b245553627b67a6b
7ffb54dfbff0088bdcf312b8b43e6bf189fd676e58d8744668f7e24103f7d12d,qwen3_32b,qwen3:32b,task-humaneval_plus-107,testing_oriented,0.2,0,20260404,budget_exhausted,pass_at_1,0.0,420701.7718349816,length,4096,131,true,4096,True,True,0,12809,16cd6854638fa954321310564b9f25e85aca3dc6c6a5c81790d7a5ad66f9f2fa
156e9a771a37bf092b66147ed693d89c1041a45103709c18cdcf6e9b8f5b45a4,qwen3_32b,qwen3:32b,task-humaneval_plus-153,minimal,0.0,1,20260405,completed,pass_at_1,1.0,205229.0335019934,stop,2055,152,true,4096,False,False,93,7122,2d85f9b72b459e15463a96b7ab289773ea73dedd2042a0b8a198ee9f3272e542
1d5d7aba617deb48b8baf119c76bf410549aa21d8154b638479b2342d99f476c,qwen3_32b,qwen3:32b,task-humaneval_plus-122,explicit_reasoning,0.2,3,20260407,completed,pass_at_1,1.0,55781.65727801388,stop,584,164,true,4096,False,False,273,1647,1af896f4ee799f92c4bebc62991e6232e7eb36fce302305bd11466f792f0e10c
7228a3ef8978eab11020023baba60019a9289c00384509f6f93c559626519605,qwen3_32b,qwen3:32b,task-humaneval_plus-033,testing_oriented,0.0,0,20260404,completed,pass_at_1,1.0,258550.1405650284,stop,2629,304,true,4096,False,False,451,8739,5805617459a0ab8d8acf1295d1af3b6e0cd5da1d4cb539469777d3e93b70ffe1
1e0d20c345bfa169c941283a468e1030b977db0815e608d6fb18a86948979702,qwen3_32b,qwen3:32b,task-humaneval_plus-094,testing_oriented,0.2,1,20260405,completed,pass_at_1,1.0,70899.22517503146,stop,768,137,true,4096,False,False,57,3471,725df43098441d7696eaf625c9d5d765a2ab02cb88e0792b91b2599107935d1a
57e22efa3ce19345bbd8cd77860675f2c116dc5cef0ee56a85e11b4f1916f434,qwen3_32b,qwen3:32b,task-humaneval_plus-001,explicit_reasoning,0.2,0,20260404,completed,pass_at_1,1.0,198159.41129397834,stop,2081,184,true,4096,False,False,291,7647,b2247e9be796e926a3ce374961fc73283b6cb46e3bd64e47a46589e02ae2ba15
82271244d50f98480c411623be7533311b82970ac332537488ab8bd94a62507b,qwen3_32b,qwen3:32b,task-humaneval_plus-160,explicit_reasoning,0.2,3,20260407,budget_exhausted,pass_at_1,0.0,423348.8871009904,length,4096,233,true,4096,True,True,0,16460,2a8504708060cad03164d369acffa42eb44e7100a6a61374f1645118853f5b87
2ff74e3945b3486961a24606305f65e41e42d654c2a55a4cab33fe0f9f67613b,qwen3_32b,qwen3:32b,task-humaneval_plus-081,minimal,0.0,2,20260406,completed,pass_at_1,1.0,35594.98088702094,stop,378,85,true,4096,False,False,119,1496,318263fa7164f6bd040f4fbd99fc717f55ddd5c53cdc41f3541bb2bd00f924e7
18d65e2f2914009e9f67ed3e85f58292d17a6a6ef8bd6bbcdaaf20bd102820ed,qwen3_32b,qwen3:32b,task-humaneval_plus-101,testing_oriented,0.0,2,20260406,completed,pass_at_1,1.0,56347.71196398651,stop,595,201,true,4096,False,False,62,2479,e683a61de98299cf4718ea120afb50ee2ff0fff9508d10c89976950da19abf6c
acf843b3d6aa7161b61733178149d00743a1f0b21da9ab232bdaf1c3348eed98,qwen3_32b,qwen3:32b,task-humaneval_plus-109,professional,0.0,4,20260408,completed,pass_at_1,1.0,250962.27738499874,stop,2565,168,true,4096,False,False,63,8296,d103cb89e67f8711effcd6f01fa70557052289c35b25289d19e9046004301b40
df14739d1f0fea55dbdcfeb8bb79a0cddc7e566c914dae4ec8ba276bea590f95,qwen3_32b,qwen3:32b,task-humaneval_plus-163,professional,0.0,2,20260406,completed,pass_at_1,1.0,92468.39558100328,stop,988,124,true,4096,False,False,187,3140,040618cd1d0346b6736f3a03cd2b84ff1cd50165c915586f5d7b0db5a9b2ec43
0efb2552b736125175b8df9520b532b7465c04c5e1b7a1076e16ec4bac2b85ca,qwen3_32b,qwen3:32b,task-humaneval_plus-130,minimal,0.2,1,20260405,completed,pass_at_1,1.0,149758.4892429877,stop,1535,357,true,4096,False,False,530,5284,8a0ef02b72cc4682e45184876d26c8be6a90c0f72ae8fbc5ef5b153dbdb37f4c
115a56e9b4ea651728260a884e840a5ae6090e2d36612da82bbc3526ddb1deeb,qwen3_32b,qwen3:32b,task-humaneval_plus-004,testing_oriented,0.2,2,20260406,completed,pass_at_1,1.0,264084.96153901797,stop,2685,182,true,4096,False,False,74,9733,4eb29f0a88b2e489489e8392700e6d25b8c72621a5b8a0a315fe6422b80dc9d9
4df619903c04bd5dc6d8c33e03b236daeed54c0e23bae5345f9ac10c4ad0b906,qwen3_32b,qwen3:32b,task-humaneval_plus-039,minimal,0.0,0,20260404,budget_exhausted,pass_at_1,0.0,407296.34622699814,length,4096,176,true,4096,True,True,0,18310,3095b1e432b28156f9d53369651a534f5a5fa99175285701a117b76f0f332aa3
e6d1df25b07a7e6a5488a29829dc3df6ae04179a3d29b8a0c52aaddf69d0a414,qwen3_32b,qwen3:32b,task-humaneval_plus-161,explicit_reasoning,0.2,0,20260404,completed,pass_at_1,1.0,285972.54697803874,stop,2981,215,true,4096,False,False,382,10936,b3d02c61043b1bc7a6cebd2cee059e190a29db90068390e45e12e82713c5650f
72c5229628c638b8abfe5d533db614142dbb0fb6fe8c7dd67846338656520a74,qwen3_32b,qwen3:32b,task-humaneval_plus-038,testing_oriented,0.0,0,20260404,completed,pass_at_1,1.0,109607.46016504709,stop,1209,124,true,4096,False,False,214,4064,655dbff68de208ebb0ed66902d057e52d881767b4da096e67ce8eaf51e10aa5c
735ddf6d6d6289d38109ec60d7098c9e08014f05c0bc39f3005416160c541faf,qwen3_32b,qwen3:32b,task-humaneval_plus-012,explicit_reasoning,0.2,2,20260406,completed,pass_at_1,1.0,327398.2182130567,stop,3371,188,true,4096,False,False,309,11120,6bf8fc13fcd28727276530f24080bba52be302ba14b3d6e8d469ea357e46d3fd
11cb9f49a0e785616dd07a61870f0681a908d2617bffcfc765cf1cbd9b00d4cf,qwen3_32b,qwen3:32b,task-humaneval_plus-093,minimal,0.2,2,20260406,completed,pass_at_1,1.0,100176.67704698397,stop,1105,119,true,4096,False,False,192,4259,09dbaa1430a37dd2254bf550590eaa6cc847d773244b28e1f98a45e6b998f4a1
928f287d926d878d6fdf9ac35b3b0cc267a683190942fea463a03a7bd5f714f1,qwen3_32b,qwen3:32b,task-humaneval_plus-119,explicit_reasoning,0.2,3,20260407,completed,pass_at_1,1.0,114454.4423519983,stop,1254,183,true,4096,False,False,281,3904,bcc0ce56f0e67afd82c3684d8f701f2150709895ede3f1e8f62a2e146aa6a2a7
b9baa83f4defb47db54592aa1d76a597a35dbfa1871b4474efdc04f285351b94,qwen3_32b,qwen3:32b,task-humaneval_plus-056,explicit_reasoning,0.0,4,20260408,completed,pass_at_1,1.0,217206.78551896708,stop,2299,271,true,4096,False,False,369,8047,cd93fde737010a11a00a6c7564e7ec3d486f53f29d8bbf316f71dc7664224dc5
579fe7ef815b8162f1d53fba24a45c66b5c21e687d71b08f45a92006cec6226c,qwen3_32b,qwen3:32b,task-humaneval_plus-093,professional,0.2,2,20260406,completed,pass_at_1,1.0,103071.28506799927,stop,1137,129,true,4096,False,False,186,4457,9bc2213ec005c412d60ed340421d3cf0b4d8fe761b31c930b8c4b181ac52ec1b
d7661e0df4716e83d0679b537f05da13bd875d8a031bc96cd5228c92665b3cde,qwen3_32b,qwen3:32b,task-humaneval_plus-139,explicit_reasoning,0.0,0,20260404,budget_exhausted,pass_at_1,0.0,406382.571619004,length,4096,202,true,4096,True,True,0,13622,b12314a4ff20c8674b833412225ac14ee483d8913a09e1c44472e6b1c8927469
b9a57bd3602f43c726f0940e190576d69927e633553f6e92905acc031cbea0e9,qwen3_32b,qwen3:32b,task-humaneval_plus-040,minimal,0.0,4,20260408,completed,pass_at_1,0.0,95411.17093997309,stop,1050,203,true,4096,False,False,93,3381,1fe2bbadb51e7b388c7f864ef31b4521673664ee5336df3f7808f426365132e2
c73a44c85b671f6e484d539bfdeb2964711ad9bddeed36c714678f9704fc889b,qwen3_32b,qwen3:32b,task-humaneval_plus-112,professional,0.0,4,20260408,completed,pass_at_1,1.0,152465.35202296218,stop,1660,174,true,4096,False,False,213,5648,c2ac45a7d55e9854c9dc753b9b56ff6813d1055a175be10e06c50da2c081802d
93f69366082c51ea90bd3918daf493ce73c529462d8eea9aacb0abdb4aecdf07,qwen3_32b,qwen3:32b,task-humaneval_plus-001,professional,0.2,2,20260406,completed,pass_at_1,1.0,212951.07027399354,stop,2266,176,true,4096,False,False,547,8166,847674a3ebcf9f8e4575c014350317b9cf49477d1835ee0956ababe174068828
24674d58b923b9b6b6d5c966b9da84aaaead8f3312dc33da43bbd02a860db626,qwen3_32b,qwen3:32b,task-humaneval_plus-075,explicit_reasoning,0.2,1,20260405,completed,pass_at_1,1.0,213194.45469899802,stop,2271,148,true,4096,False,False,304,8771,1f8a2c98eb73b8d5e03b6dc9a5907af886101f8ee98be5d3debc3c1fd1a4c1e0
96e9f9d1a96c5322261057076e6923f7af29d758c6a02e5044a0121b718ce9ec,qwen3_32b,qwen3:32b,task-humaneval_plus-078,testing_oriented,0.0,3,20260407,completed,pass_at_1,0.0,406059.713686991,length,4096,216,true,4096,False,False,506,14010,c1c5363e9f4eafeeeb548c3ca88524705fcc9fa10f5888294b7f820648337c19
08d4f732b849b35aca71c2e4d95397c27fc255ff4ea298eceafb5df22f9dea61,qwen3_32b,qwen3:32b,task-humaneval_plus-155,professional,0.2,3,20260407,budget_exhausted,pass_at_1,0.0,405458.63416499924,length,4096,176,true,4096,True,True,0,15699,e4a494d1789cc6eb1e571be021214c55c7a8a86e2f4aca51fe7dc1456039eab3
9c0e3a53ae779b8fc9c1703a06aa9d48e6b60d619ab97eaad7f6db5f63b8622a,qwen3_32b,qwen3:32b,task-humaneval_plus-012,explicit_reasoning,0.0,1,20260405,completed,pass_at_1,1.0,259307.21171502955,stop,2727,188,true,4096,False,False,337,9078,94bc6d5d7efa51c24f4b97f5d0efc453331871e0c72acd9553e6b6d0d6b40fc7
39b15bd21332de491466adf4fb9037ef2f322ba8f2581770f66ad307ba7973d1,qwen3_32b,qwen3:32b,task-humaneval_plus-014,minimal,0.2,0,20260404,budget_exhausted,pass_at_1,0.0,402452.93513697106,length,4096,124,true,4096,True,True,0,14035,bd29def07e4757ccd5ce93ecc50189d85c0b4118a8afc580b7a71918857ce3c7
2aa96ab0e393a7566456f64dd64bc7386a7bd8fc7a10ae912a2ef8def35b519b,qwen3_32b,qwen3:32b,task-humaneval_plus-074,testing_oriented,0.0,4,20260408,completed,pass_at_1,1.0,93354.71325996332,stop,1033,222,true,4096,False,False,337,3593,909f0f118bcc84b162feba36bf5424f7717d0c90bcd8a7ff54b4a0cc1607535b
2705aa58e95849aca314aaad1083ba7789857b40b109472253cc7f05f89d73c4,qwen3_32b,qwen3:32b,task-humaneval_plus-043,minimal,0.2,3,20260407,completed,pass_at_1,1.0,124218.66511896951,stop,1358,180,true,4096,False,False,327,4629,91d6e86f7993c3140152468c44cc62e44fcad33cb546abba43348b7cdf7f9b0d
